Created Date,Complaint Type,Longitude,Latitude,# of SRs
1/6/2016,HEAT/HOT WATER,-73.90,40.78,1
1/6/2016,HEAT/HOT WATER,-73.90,40.86,1
1/6/2016,HEAT/HOT WATER,-73.90,40.85,1
1/6/2016,HEAT/HOT WATER,-73.90,40.86,1
1/6/2016,HEAT/HOT WATER,-73.90,40.87,1
1/6/2016,HEAT/HOT WATER,-73.90,40.87,1
1/6/2016,HEAT/HOT WATER,-73.90,40.87,1
1/6/2016,HEAT/HOT WATER,-73.90,40.87,1
1/6/2016,HEAT/HOT WATER,-73.90,40.72,1
1/6/2016,HEAT/HOT WATER,-73.90,40.83,1
1/6/2016,HEAT/HOT WATER,-73.90,40.86,1
1/6/2016,HEAT/HOT WATER,-73.90,40.86,2
1/6/2016,HEAT/HOT WATER,-73.90,40.87,2
1/6/2016,HEAT/HOT WATER,-73.90,40.85,1
1/6/2016,HEAT/HOT WATER,-73.90,40.82,1
1/6/2016,HEAT/HOT WATER,-73.90,40.88,1
1/6/2016,HEAT/HOT WATER,-73.90,40.88,1
1/6/2016,HEAT/HOT WATER,-73.90,40.87,2
1/6/2016,HEAT/HOT WATER,-73.90,40.87,1
1/6/2016,HEAT/HOT WATER,-73.90,40.86,1
1/6/2016,HEAT/HOT WATER,-73.90,40.82,1
1/6/2016,HEAT/HOT WATER,-73.90,40.86,1
1/6/2016,HEAT/HOT WATER,-73.90,40.85,1
1/6/2016,HEAT/HOT WATER,-73.90,40.85,1
1/6/2016,HEAT/HOT WATER,-73.90,40.82,1
1/6/2016,HEAT/HOT WATER,-73.90,40.86,1
1/6/2016,HEAT/HOT WATER,-73.90,40.89,1
1/6/2016,HEAT/HOT WATER,-73.90,40.85,1
1/6/2016,HEAT/HOT WATER,-73.90,40.86,1
1/6/2016,HEAT/HOT WATER,-73.90,40.83,1
1/6/2016,HEAT/HOT WATER,-73.90,40.85,2
1/6/2016,HEAT/HOT WATER,-73.90,40.86,1
1/6/2016,HEAT/HOT WATER,-73.90,40.85,1
1/6/2016,HEAT/HOT WATER,-73.90,40.85,2
1/6/2016,HEAT/HOT WATER,-73.90,40.67,2
1/6/2016,HEAT/HOT WATER,-73.90,40.87,1
1/6/2016,HEAT/HOT WATER,-73.90,40.87,3
1/6/2016,HEAT/HOT WATER,-73.90,40.74,1
1/6/2016,HEAT/HOT WATER,-73.90,40.83,2
1/6/2016,HEAT/HOT WATER,-73.90,40.82,1
1/6/2016,HEAT/HOT WATER,-73.90,40.86,2
1/6/2016,HEAT/HOT WATER,-73.90,40.86,1
1/6/2016,HEAT/HOT WATER,-73.90,40.66,1
1/6/2016,HEAT/HOT WATER,-73.90,40.82,1
1/6/2016,HEAT/HOT WATER,-73.90,40.83,1
1/6/2016,HEAT/HOT WATER,-73.90,40.87,9
1/6/2016,HEAT/HOT WATER,-73.90,40.85,2
1/6/2016,HEAT/HOT WATER,-73.90,40.86,1
1/6/2016,HEAT/HOT WATER,-73.90,40.64,1
1/6/2016,HEAT/HOT WATER,-73.90,40.75,1
1/6/2016,HEAT/HOT WATER,-73.90,40.86,14
1/6/2016,HEAT/HOT WATER,-73.90,40.83,1
1/6/2016,HEAT/HOT WATER,-73.90,40.86,1
1/6/2016,HEAT/HOT WATER,-73.90,40.86,2
1/6/2016,HEAT/HOT WATER,-73.90,40.74,1
1/6/2016,HEAT/HOT WATER,-73.90,40.87,2
1/6/2016,HEAT/HOT WATER,-73.90,40.76,1
1/6/2016,HEAT/HOT WATER,-73.90,40.86,1
1/6/2016,HEAT/HOT WATER,-73.90,40.83,2
1/6/2016,HEAT/HOT WATER,-73.90,40.88,1
1/6/2016,HEAT/HOT WATER,-73.90,40.83,1
1/6/2016,HEAT/HOT WATER,-73.90,40.82,1
1/6/2016,HEAT/HOT WATER,-73.90,40.82,1
1/6/2016,HEAT/HOT WATER,-73.90,40.85,1
1/6/2016,HEAT/HOT WATER,-73.90,40.71,1
1/6/2016,HEAT/HOT WATER,-73.90,40.83,1
1/6/2016,HEAT/HOT WATER,-73.90,40.87,1
1/6/2016,HEAT/HOT WATER,-73.90,40.88,2
1/6/2016,HEAT/HOT WATER,-73.90,40.83,3
1/6/2016,HEAT/HOT WATER,-73.90,40.89,5
1/6/2016,HEAT/HOT WATER,-73.90,40.83,2
1/6/2016,HEAT/HOT WATER,-73.90,40.82,2
1/6/2016,HEAT/HOT WATER,-73.90,40.82,1
1/6/2016,HEAT/HOT WATER,-73.90,40.86,1
1/6/2016,HEAT/HOT WATER,-73.90,40.83,1
1/6/2016,HEAT/HOT WATER,-73.90,40.83,1
1/6/2016,HEAT/HOT WATER,-73.90,40.82,1
1/6/2016,HEAT/HOT WATER,-73.90,40.68,1
1/6/2016,HEAT/HOT WATER,-73.90,40.66,2
1/6/2016,HEAT/HOT WATER,-73.90,40.85,1
1/6/2016,HEAT/HOT WATER,-73.90,40.66,1
1/6/2016,HEAT/HOT WATER,-73.90,40.67,1
1/6/2016,HEAT/HOT WATER,-73.90,40.86,1
1/6/2016,HEAT/HOT WATER,-73.90,40.86,1
1/6/2016,HEAT/HOT WATER,-73.90,40.66,1
1/6/2016,HEAT/HOT WATER,-73.90,40.87,1
1/6/2016,HEAT/HOT WATER,-73.90,40.86,1
1/6/2016,HEAT/HOT WATER,-73.89,40.83,1
1/6/2016,HEAT/HOT WATER,-73.89,40.85,1
1/6/2016,HEAT/HOT WATER,-73.89,40.66,1
1/6/2016,HEAT/HOT WATER,-73.89,40.87,1
1/6/2016,HEAT/HOT WATER,-73.89,40.75,1
1/6/2016,HEAT/HOT WATER,-73.89,40.86,1
1/6/2016,HEAT/HOT WATER,-73.89,40.83,1
1/6/2016,HEAT/HOT WATER,-73.89,40.83,1
1/6/2016,HEAT/HOT WATER,-73.89,40.66,1
1/6/2016,HEAT/HOT WATER,-73.89,40.68,1
1/6/2016,HEAT/HOT WATER,-73.89,40.75,2
1/6/2016,HEAT/HOT WATER,-73.89,40.87,1
1/6/2016,HEAT/HOT WATER,-73.89,40.87,1
1/6/2016,HEAT/HOT WATER,-73.89,40.86,1
1/6/2016,HEAT/HOT WATER,-73.89,40.67,1
1/6/2016,HEAT/HOT WATER,-73.89,40.85,1
1/6/2016,HEAT/HOT WATER,-73.89,40.74,1
1/6/2016,HEAT/HOT WATER,-73.89,40.83,1
1/6/2016,HEAT/HOT WATER,-73.89,40.87,1
1/6/2016,HEAT/HOT WATER,-73.89,40.68,1
1/6/2016,HEAT/HOT WATER,-73.89,40.87,2
1/6/2016,HEAT/HOT WATER,-73.89,40.66,1
1/6/2016,HEAT/HOT WATER,-73.89,40.66,1
1/6/2016,HEAT/HOT WATER,-73.89,40.86,1
1/6/2016,HEAT/HOT WATER,-73.89,40.88,1
1/6/2016,HEAT/HOT WATER,-73.89,40.86,1
1/6/2016,HEAT/HOT WATER,-73.89,40.86,3
1/6/2016,HEAT/HOT WATER,-73.89,40.67,1
1/6/2016,HEAT/HOT WATER,-73.89,40.83,1
1/6/2016,HEAT/HOT WATER,-73.89,40.87,1
1/6/2016,HEAT/HOT WATER,-73.89,40.86,1
1/6/2016,HEAT/HOT WATER,-73.89,40.86,1
1/6/2016,HEAT/HOT WATER,-73.89,40.75,1
1/6/2016,HEAT/HOT WATER,-73.89,40.67,1
1/6/2016,HEAT/HOT WATER,-73.89,40.87,1
1/6/2016,HEAT/HOT WATER,-73.89,40.87,1
1/6/2016,HEAT/HOT WATER,-73.89,40.83,1
1/6/2016,HEAT/HOT WATER,-73.89,40.66,1
1/6/2016,HEAT/HOT WATER,-73.89,40.87,1
1/6/2016,HEAT/HOT WATER,-73.89,40.83,1
1/6/2016,HEAT/HOT WATER,-73.89,40.74,1
1/6/2016,HEAT/HOT WATER,-73.89,40.75,1
1/6/2016,HEAT/HOT WATER,-73.89,40.75,1
1/6/2016,HEAT/HOT WATER,-73.89,40.85,1
1/6/2016,HEAT/HOT WATER,-73.89,40.86,1
1/6/2016,HEAT/HOT WATER,-73.89,40.70,1
1/6/2016,HEAT/HOT WATER,-73.89,40.85,1
1/6/2016,HEAT/HOT WATER,-73.89,40.87,1
1/6/2016,HEAT/HOT WATER,-73.89,40.85,1
1/6/2016,HEAT/HOT WATER,-73.89,40.74,1
1/6/2016,HEAT/HOT WATER,-73.89,40.83,1
1/6/2016,HEAT/HOT WATER,-73.89,40.87,2
1/6/2016,HEAT/HOT WATER,-73.89,40.67,1
1/6/2016,HEAT/HOT WATER,-73.89,40.82,2
1/6/2016,HEAT/HOT WATER,-73.89,40.65,1
1/6/2016,HEAT/HOT WATER,-73.89,40.81,1
1/6/2016,HEAT/HOT WATER,-73.89,40.66,1
1/6/2016,HEAT/HOT WATER,-73.89,40.70,1
1/6/2016,HEAT/HOT WATER,-73.89,40.85,1
1/6/2016,HEAT/HOT WATER,-73.89,40.82,1
1/6/2016,HEAT/HOT WATER,-73.89,40.88,2
1/6/2016,HEAT/HOT WATER,-73.89,40.83,2
1/6/2016,HEAT/HOT WATER,-73.89,40.88,1
1/6/2016,HEAT/HOT WATER,-73.89,40.84,1
1/6/2016,HEAT/HOT WATER,-73.89,40.88,1
1/6/2016,HEAT/HOT WATER,-73.89,40.82,1
1/6/2016,HEAT/HOT WATER,-73.89,40.82,1
1/6/2016,HEAT/HOT WATER,-73.89,40.85,1
1/6/2016,HEAT/HOT WATER,-73.89,40.87,2
1/6/2016,HEAT/HOT WATER,-73.89,40.84,1
1/6/2016,HEAT/HOT WATER,-73.89,40.86,1
1/6/2016,HEAT/HOT WATER,-73.89,40.84,1
1/6/2016,HEAT/HOT WATER,-73.89,40.87,1
1/6/2016,HEAT/HOT WATER,-73.89,40.85,1
1/6/2016,HEAT/HOT WATER,-73.89,40.66,1
1/6/2016,HEAT/HOT WATER,-73.89,40.86,3
1/6/2016,HEAT/HOT WATER,-73.89,40.87,1
1/6/2016,HEAT/HOT WATER,-73.89,40.88,1
1/6/2016,HEAT/HOT WATER,-73.89,40.84,1
1/6/2016,HEAT/HOT WATER,-73.89,40.86,1
1/6/2016,HEAT/HOT WATER,-73.89,40.82,2
1/6/2016,HEAT/HOT WATER,-73.89,40.87,1
1/6/2016,HEAT/HOT WATER,-73.89,40.85,3
1/6/2016,HEAT/HOT WATER,-73.89,40.87,1
1/6/2016,HEAT/HOT WATER,-73.88,40.88,1
1/6/2016,HEAT/HOT WATER,-73.88,40.67,1
1/6/2016,HEAT/HOT WATER,-73.88,40.74,1
1/6/2016,HEAT/HOT WATER,-73.88,40.74,1
1/6/2016,HEAT/HOT WATER,-73.88,40.87,1
1/6/2016,HEAT/HOT WATER,-73.88,40.87,9
1/6/2016,HEAT/HOT WATER,-73.88,40.88,1
1/6/2016,HEAT/HOT WATER,-73.88,40.84,1
1/6/2016,HEAT/HOT WATER,-73.88,40.85,1
1/6/2016,HEAT/HOT WATER,-73.88,40.84,1
1/6/2016,HEAT/HOT WATER,-73.88,40.85,1
1/6/2016,HEAT/HOT WATER,-73.88,40.85,1
1/6/2016,HEAT/HOT WATER,-73.88,40.68,1
1/6/2016,HEAT/HOT WATER,-73.88,40.84,1
1/6/2016,HEAT/HOT WATER,-73.88,40.68,1
1/6/2016,HEAT/HOT WATER,-73.88,40.85,5
1/6/2016,HEAT/HOT WATER,-73.88,40.87,1
1/6/2016,HEAT/HOT WATER,-73.88,40.88,1
1/6/2016,HEAT/HOT WATER,-73.88,40.83,1
1/6/2016,HEAT/HOT WATER,-73.88,40.84,1
1/6/2016,HEAT/HOT WATER,-73.88,40.85,1
1/6/2016,HEAT/HOT WATER,-73.88,40.88,1
1/6/2016,HEAT/HOT WATER,-73.88,40.87,1
1/6/2016,HEAT/HOT WATER,-73.88,40.88,6
1/6/2016,HEAT/HOT WATER,-73.88,40.68,1
1/6/2016,HEAT/HOT WATER,-73.88,40.83,1
1/6/2016,HEAT/HOT WATER,-73.88,40.87,2
1/6/2016,HEAT/HOT WATER,-73.88,40.87,1
1/6/2016,HEAT/HOT WATER,-73.88,40.83,1
1/6/2016,HEAT/HOT WATER,-73.88,40.88,1
1/6/2016,HEAT/HOT WATER,-73.88,40.88,1
1/6/2016,HEAT/HOT WATER,-73.88,40.84,1
1/6/2016,HEAT/HOT WATER,-73.88,40.85,1
1/6/2016,HEAT/HOT WATER,-73.88,40.88,2
1/6/2016,HEAT/HOT WATER,-73.88,40.88,1
1/6/2016,HEAT/HOT WATER,-73.88,40.68,1
1/6/2016,HEAT/HOT WATER,-73.88,40.83,1
1/6/2016,HEAT/HOT WATER,-73.88,40.75,1
1/6/2016,HEAT/HOT WATER,-73.88,40.84,1
1/6/2016,HEAT/HOT WATER,-73.88,40.84,1
1/6/2016,HEAT/HOT WATER,-73.88,40.87,1
1/6/2016,HEAT/HOT WATER,-73.88,40.88,2
1/6/2016,HEAT/HOT WATER,-73.88,40.68,1
1/6/2016,HEAT/HOT WATER,-73.88,40.88,1
1/6/2016,HEAT/HOT WATER,-73.88,40.88,1
1/6/2016,HEAT/HOT WATER,-73.88,40.85,2
1/6/2016,HEAT/HOT WATER,-73.88,40.74,2
1/6/2016,HEAT/HOT WATER,-73.88,40.75,1
1/6/2016,HEAT/HOT WATER,-73.88,40.82,1
1/6/2016,HEAT/HOT WATER,-73.88,40.83,6
1/6/2016,HEAT/HOT WATER,-73.88,40.82,9
1/6/2016,HEAT/HOT WATER,-73.88,40.83,1
1/6/2016,HEAT/HOT WATER,-73.88,40.67,1
1/6/2016,HEAT/HOT WATER,-73.88,40.74,1
1/6/2016,HEAT/HOT WATER,-73.88,40.75,15
1/6/2016,HEAT/HOT WATER,-73.88,40.67,1
1/6/2016,HEAT/HOT WATER,-73.88,40.74,1
1/6/2016,HEAT/HOT WATER,-73.88,40.74,1
1/6/2016,HEAT/HOT WATER,-73.88,40.68,1
1/6/2016,HEAT/HOT WATER,-73.88,40.87,1
1/6/2016,HEAT/HOT WATER,-73.88,40.67,1
1/6/2016,HEAT/HOT WATER,-73.87,40.88,1
1/6/2016,HEAT/HOT WATER,-73.87,40.83,1
1/6/2016,HEAT/HOT WATER,-73.87,40.84,1
1/6/2016,HEAT/HOT WATER,-73.87,40.67,1
1/6/2016,HEAT/HOT WATER,-73.87,40.87,6
1/6/2016,HEAT/HOT WATER,-73.87,40.75,2
1/6/2016,HEAT/HOT WATER,-73.87,40.68,1
1/6/2016,HEAT/HOT WATER,-73.87,40.74,1
1/6/2016,HEAT/HOT WATER,-73.87,40.75,1
1/6/2016,HEAT/HOT WATER,-73.87,40.88,1
1/6/2016,HEAT/HOT WATER,-73.87,40.75,4
1/6/2016,HEAT/HOT WATER,-73.87,40.88,9
1/6/2016,HEAT/HOT WATER,-73.87,40.83,1
1/6/2016,HEAT/HOT WATER,-73.87,40.83,1
1/6/2016,HEAT/HOT WATER,-73.87,40.69,1
1/6/2016,HEAT/HOT WATER,-73.87,40.83,1
1/6/2016,HEAT/HOT WATER,-73.87,40.68,1
1/6/2016,HEAT/HOT WATER,-73.87,40.67,1
1/6/2016,HEAT/HOT WATER,-73.87,40.86,2
1/6/2016,HEAT/HOT WATER,-73.87,40.68,3
1/6/2016,HEAT/HOT WATER,-73.87,40.87,3
1/6/2016,HEAT/HOT WATER,-73.87,40.84,1
1/6/2016,HEAT/HOT WATER,-73.87,40.84,3
1/6/2016,HEAT/HOT WATER,-73.87,40.83,1
1/6/2016,HEAT/HOT WATER,-73.87,40.83,1
1/6/2016,HEAT/HOT WATER,-73.87,40.68,1
1/6/2016,HEAT/HOT WATER,-73.87,40.87,1
1/6/2016,HEAT/HOT WATER,-73.87,40.85,1
1/6/2016,HEAT/HOT WATER,-73.87,40.86,1
1/6/2016,HEAT/HOT WATER,-73.87,40.69,1
1/6/2016,HEAT/HOT WATER,-73.87,40.75,1
1/6/2016,HEAT/HOT WATER,-73.87,40.75,1
1/6/2016,HEAT/HOT WATER,-73.87,40.83,10
1/6/2016,HEAT/HOT WATER,-73.87,40.86,1
1/6/2016,HEAT/HOT WATER,-73.87,40.69,1
1/6/2016,HEAT/HOT WATER,-73.87,40.68,3
1/6/2016,HEAT/HOT WATER,-73.87,40.76,3
1/6/2016,HEAT/HOT WATER,-73.87,40.90,2
1/6/2016,HEAT/HOT WATER,-73.87,40.69,1
1/6/2016,HEAT/HOT WATER,-73.87,40.88,1
1/6/2016,HEAT/HOT WATER,-73.87,40.88,1
1/6/2016,HEAT/HOT WATER,-73.87,40.88,1
1/6/2016,HEAT/HOT WATER,-73.87,40.87,3
1/6/2016,HEAT/HOT WATER,-73.87,40.90,1
1/6/2016,HEAT/HOT WATER,-73.87,40.88,1
1/6/2016,HEAT/HOT WATER,-73.87,40.90,1
1/6/2016,HEAT/HOT WATER,-73.87,40.84,1
1/6/2016,HEAT/HOT WATER,-73.87,40.87,1
1/6/2016,HEAT/HOT WATER,-73.87,40.88,1
1/6/2016,HEAT/HOT WATER,-73.87,40.86,1
1/6/2016,HEAT/HOT WATER,-73.87,40.85,2
1/6/2016,HEAT/HOT WATER,-73.87,40.84,1
1/6/2016,HEAT/HOT WATER,-73.87,40.73,1
1/6/2016,HEAT/HOT WATER,-73.87,40.84,1
1/6/2016,HEAT/HOT WATER,-73.87,40.87,1
1/6/2016,HEAT/HOT WATER,-73.87,40.88,6
1/6/2016,HEAT/HOT WATER,-73.87,40.86,1
1/6/2016,HEAT/HOT WATER,-73.87,40.85,1
1/6/2016,HEAT/HOT WATER,-73.87,40.84,1
1/6/2016,HEAT/HOT WATER,-73.87,40.75,2
1/6/2016,HEAT/HOT WATER,-73.86,40.85,2
1/6/2016,HEAT/HOT WATER,-73.86,40.85,2
1/6/2016,HEAT/HOT WATER,-73.86,40.85,1
1/6/2016,HEAT/HOT WATER,-73.86,40.86,1
1/6/2016,HEAT/HOT WATER,-73.86,40.87,1
1/6/2016,HEAT/HOT WATER,-73.86,40.86,1
1/6/2016,HEAT/HOT WATER,-73.86,40.88,2
1/6/2016,HEAT/HOT WATER,-73.86,40.89,1
1/6/2016,HEAT/HOT WATER,-73.86,40.89,1
1/6/2016,HEAT/HOT WATER,-73.86,40.88,2
1/6/2016,HEAT/HOT WATER,-73.86,40.86,1
1/6/2016,HEAT/HOT WATER,-73.86,40.73,6
1/6/2016,HEAT/HOT WATER,-73.86,40.83,1
1/6/2016,HEAT/HOT WATER,-73.86,40.73,2
1/6/2016,HEAT/HOT WATER,-73.86,40.85,1
1/6/2016,HEAT/HOT WATER,-73.86,40.87,1
1/6/2016,HEAT/HOT WATER,-73.86,40.84,1
1/6/2016,HEAT/HOT WATER,-73.86,40.84,1
1/6/2016,HEAT/HOT WATER,-73.86,40.89,1
1/6/2016,HEAT/HOT WATER,-73.86,40.73,2
1/6/2016,HEAT/HOT WATER,-73.86,40.87,1
1/6/2016,HEAT/HOT WATER,-73.86,40.73,2
1/6/2016,HEAT/HOT WATER,-73.86,40.73,4
1/6/2016,HEAT/HOT WATER,-73.86,40.73,2
1/6/2016,HEAT/HOT WATER,-73.86,40.73,2
1/6/2016,HEAT/HOT WATER,-73.86,40.85,3
1/6/2016,HEAT/HOT WATER,-73.86,40.90,1
1/6/2016,HEAT/HOT WATER,-73.86,40.88,1
1/6/2016,HEAT/HOT WATER,-73.86,40.74,2
1/6/2016,HEAT/HOT WATER,-73.86,40.74,5
1/6/2016,HEAT/HOT WATER,-73.86,40.88,1
1/6/2016,HEAT/HOT WATER,-73.86,40.89,1
1/6/2016,HEAT/HOT WATER,-73.86,40.88,1
1/6/2016,HEAT/HOT WATER,-73.86,40.89,2
1/6/2016,HEAT/HOT WATER,-73.86,40.67,1
1/6/2016,HEAT/HOT WATER,-73.86,40.74,1
1/6/2016,HEAT/HOT WATER,-73.86,40.85,1
1/6/2016,HEAT/HOT WATER,-73.86,40.74,1
1/6/2016,HEAT/HOT WATER,-73.86,40.86,1
1/6/2016,HEAT/HOT WATER,-73.86,40.84,1
1/6/2016,HEAT/HOT WATER,-73.86,40.81,1
1/6/2016,HEAT/HOT WATER,-73.86,40.82,2
1/6/2016,HEAT/HOT WATER,-73.86,40.89,1
1/6/2016,HEAT/HOT WATER,-73.86,40.90,3
1/6/2016,HEAT/HOT WATER,-73.86,40.88,2
1/6/2016,HEAT/HOT WATER,-73.86,40.90,1
1/6/2016,HEAT/HOT WATER,-73.86,40.69,1
1/6/2016,HEAT/HOT WATER,-73.86,40.84,7
1/6/2016,HEAT/HOT WATER,-73.86,40.72,2
1/6/2016,HEAT/HOT WATER,-73.86,40.90,1
1/6/2016,HEAT/HOT WATER,-73.86,40.84,1
1/6/2016,HEAT/HOT WATER,-73.86,40.90,1
1/6/2016,HEAT/HOT WATER,-73.86,40.84,2
1/6/2016,HEAT/HOT WATER,-73.86,40.82,1
1/6/2016,HEAT/HOT WATER,-73.86,40.73,1
1/6/2016,HEAT/HOT WATER,-73.86,40.89,1
1/6/2016,HEAT/HOT WATER,-73.86,40.83,1
1/6/2016,HEAT/HOT WATER,-73.86,40.85,1
1/6/2016,HEAT/HOT WATER,-73.86,40.72,1
1/6/2016,HEAT/HOT WATER,-73.86,40.85,2
1/6/2016,HEAT/HOT WATER,-73.86,40.74,2
1/6/2016,HEAT/HOT WATER,-73.86,40.85,1
1/6/2016,HEAT/HOT WATER,-73.85,40.83,1
1/6/2016,HEAT/HOT WATER,-73.85,40.89,1
1/6/2016,HEAT/HOT WATER,-73.85,40.83,1
1/6/2016,HEAT/HOT WATER,-73.85,40.73,1
1/6/2016,HEAT/HOT WATER,-73.85,40.73,1
1/6/2016,HEAT/HOT WATER,-73.85,40.75,1
1/6/2016,HEAT/HOT WATER,-73.85,40.84,1
1/6/2016,HEAT/HOT WATER,-73.85,40.85,1
1/6/2016,HEAT/HOT WATER,-73.85,40.73,1
1/6/2016,HEAT/HOT WATER,-73.85,40.84,1
1/6/2016,HEAT/HOT WATER,-73.85,40.84,4
1/6/2016,HEAT/HOT WATER,-73.85,40.88,1
1/6/2016,HEAT/HOT WATER,-73.85,40.82,1
1/6/2016,HEAT/HOT WATER,-73.85,40.84,1
1/6/2016,HEAT/HOT WATER,-73.85,40.82,1
1/6/2016,HEAT/HOT WATER,-73.85,40.84,1
1/6/2016,HEAT/HOT WATER,-73.85,40.73,1
1/6/2016,HEAT/HOT WATER,-73.85,40.83,1
1/6/2016,HEAT/HOT WATER,-73.85,40.83,1
1/6/2016,HEAT/HOT WATER,-73.85,40.84,1
1/6/2016,HEAT/HOT WATER,-73.85,40.90,1
1/6/2016,HEAT/HOT WATER,-73.85,40.91,2
1/6/2016,HEAT/HOT WATER,-73.85,40.73,9
1/6/2016,HEAT/HOT WATER,-73.85,40.90,1
1/6/2016,HEAT/HOT WATER,-73.85,40.84,1
1/6/2016,HEAT/HOT WATER,-73.85,40.90,2
1/6/2016,HEAT/HOT WATER,-73.85,40.67,1
1/6/2016,HEAT/HOT WATER,-73.85,40.69,7
1/6/2016,HEAT/HOT WATER,-73.84,40.88,1
1/6/2016,HEAT/HOT WATER,-73.84,40.87,2
1/6/2016,HEAT/HOT WATER,-73.84,40.70,2
1/6/2016,HEAT/HOT WATER,-73.84,40.88,1
1/6/2016,HEAT/HOT WATER,-73.84,40.86,1
1/6/2016,HEAT/HOT WATER,-73.84,40.84,1
1/6/2016,HEAT/HOT WATER,-73.84,40.85,1
1/6/2016,HEAT/HOT WATER,-73.83,40.72,1
1/6/2016,HEAT/HOT WATER,-73.83,40.71,1
1/6/2016,HEAT/HOT WATER,-73.83,40.71,1
1/6/2016,HEAT/HOT WATER,-73.83,40.71,2
1/6/2016,HEAT/HOT WATER,-73.83,40.70,1
1/6/2016,HEAT/HOT WATER,-73.83,40.84,1
1/6/2016,HEAT/HOT WATER,-73.83,40.74,1
1/6/2016,HEAT/HOT WATER,-73.83,40.69,2
1/6/2016,HEAT/HOT WATER,-73.83,40.85,1
1/6/2016,HEAT/HOT WATER,-73.83,40.71,2
1/6/2016,HEAT/HOT WATER,-73.83,40.85,1
1/6/2016,HEAT/HOT WATER,-73.83,40.75,1
1/6/2016,HEAT/HOT WATER,-73.83,40.84,1
1/6/2016,HEAT/HOT WATER,-73.83,40.85,4
1/6/2016,HEAT/HOT WATER,-73.83,40.71,1
1/6/2016,HEAT/HOT WATER,-73.83,40.85,1
1/6/2016,HEAT/HOT WATER,-73.83,40.85,1
1/6/2016,HEAT/HOT WATER,-73.83,40.75,1
1/6/2016,HEAT/HOT WATER,-73.83,40.77,1
1/6/2016,HEAT/HOT WATER,-73.83,40.77,1
1/6/2016,HEAT/HOT WATER,-73.83,40.84,1
1/6/2016,HEAT/HOT WATER,-73.83,40.58,1
1/6/2016,HEAT/HOT WATER,-73.83,40.85,2
1/6/2016,HEAT/HOT WATER,-73.83,40.75,1
1/6/2016,HEAT/HOT WATER,-73.83,40.58,1
1/6/2016,HEAT/HOT WATER,-73.83,40.78,1
1/6/2016,HEAT/HOT WATER,-73.82,40.76,2
1/6/2016,HEAT/HOT WATER,-73.82,40.78,1
1/6/2016,HEAT/HOT WATER,-73.82,40.72,1
1/6/2016,HEAT/HOT WATER,-73.82,40.77,3
1/6/2016,HEAT/HOT WATER,-73.82,40.76,2
1/6/2016,HEAT/HOT WATER,-73.82,40.76,1
1/6/2016,HEAT/HOT WATER,-73.82,40.59,1
1/6/2016,HEAT/HOT WATER,-73.82,40.68,1
1/6/2016,HEAT/HOT WATER,-73.82,40.76,3
1/6/2016,HEAT/HOT WATER,-73.82,40.68,2
1/6/2016,HEAT/HOT WATER,-73.82,40.76,1
1/6/2016,HEAT/HOT WATER,-73.82,40.79,1
1/6/2016,HEAT/HOT WATER,-73.82,40.76,1
1/6/2016,HEAT/HOT WATER,-73.82,40.76,3
1/6/2016,HEAT/HOT WATER,-73.82,40.77,1
1/6/2016,HEAT/HOT WATER,-73.82,40.73,1
1/6/2016,HEAT/HOT WATER,-73.82,40.69,1
1/6/2016,HEAT/HOT WATER,-73.82,40.76,1
1/6/2016,HEAT/HOT WATER,-73.82,40.79,1
1/6/2016,HEAT/HOT WATER,-73.82,40.71,2
1/6/2016,HEAT/HOT WATER,-73.82,40.73,1
1/6/2016,HEAT/HOT WATER,-73.81,40.73,1
1/6/2016,HEAT/HOT WATER,-73.81,40.71,1
1/6/2016,HEAT/HOT WATER,-73.81,40.71,1
1/6/2016,HEAT/HOT WATER,-73.81,40.67,1
1/6/2016,HEAT/HOT WATER,-73.81,40.73,1
1/6/2016,HEAT/HOT WATER,-73.81,40.67,1
1/6/2016,HEAT/HOT WATER,-73.81,40.59,1
1/6/2016,HEAT/HOT WATER,-73.81,40.72,1
1/6/2016,HEAT/HOT WATER,-73.81,40.82,1
1/6/2016,HEAT/HOT WATER,-73.81,40.67,2
1/6/2016,HEAT/HOT WATER,-73.80,40.69,1
1/6/2016,HEAT/HOT WATER,-73.80,40.69,3
1/6/2016,HEAT/HOT WATER,-73.80,40.71,1
1/6/2016,HEAT/HOT WATER,-73.80,40.71,1
1/6/2016,HEAT/HOT WATER,-73.80,40.71,3
1/6/2016,HEAT/HOT WATER,-73.80,40.69,1
1/6/2016,HEAT/HOT WATER,-73.80,40.71,1
1/6/2016,HEAT/HOT WATER,-73.80,40.60,1
1/6/2016,HEAT/HOT WATER,-73.80,40.59,1
1/6/2016,HEAT/HOT WATER,-73.79,40.76,2
1/6/2016,HEAT/HOT WATER,-73.79,40.71,1
1/6/2016,HEAT/HOT WATER,-73.79,40.70,1
1/6/2016,HEAT/HOT WATER,-73.79,40.59,1
1/6/2016,HEAT/HOT WATER,-73.79,40.68,1
1/6/2016,HEAT/HOT WATER,-73.79,40.69,1
1/6/2016,HEAT/HOT WATER,-73.79,40.68,1
1/6/2016,HEAT/HOT WATER,-73.79,40.71,1
1/6/2016,HEAT/HOT WATER,-73.79,40.84,1
1/6/2016,HEAT/HOT WATER,-73.78,40.71,4
